StockCode,Stock,LastUpdated,Total_Sold,New_Stock
22164,6670,2025-06-04,0.0,6670.0
72598,18253,2025-05-24,0.0,18253.0
22627,14310,2025-05-18,0.0,14310.0
22487,9027,2025-05-20,0.0,9027.0
22360,7712,2025-05-16,0.0,7712.0
22364,9814,2025-06-08,0.0,9814.0
21657,13902,2025-05-22,0.0,13902.0
22120,1460,2025-06-10,0.0,1460.0
21038,670,2025-06-07,0.0,670.0
21625,9100,2025-06-08,0.0,9100.0
22097,7552,2025-05-29,0.0,7552.0
21179,11307,2025-06-10,0.0,11307.0
22185,14201,2025-05-21,0.0,14201.0
21662,18989,2025-05-18,0.0,18989.0
85104,6672,2025-06-09,0.0,6672.0
21654,1966,2025-05-21,0.0,1966.0
21658,18844,2025-06-07,0.0,18844.0
21519,15280,2025-05-16,0.0,15280.0
22819,16806,2025-05-24,0.0,16806.0
22704,304,2025-06-12,0.0,304.0
21498,13426,2025-06-11,0.0,13426.0
22049,17241,2025-05-22,0.0,17241.0
21497,12479,2025-06-02,0.0,12479.0
21333,442,2025-05-30,0.0,442.0
22194,17274,2025-05-20,0.0,17274.0
22688,10727,2025-05-18,0.0,10727.0
84692,15677,2025-06-05,0.0,15677.0
22444,16369,2025-05-30,0.0,16369.0
22555,13744,2025-06-10,0.0,13744.0
22547,16404,2025-06-11,0.0,16404.0
22543,3411,2025-05-30,0.0,3411.0
22539,4322,2025-06-03,0.0,4322.0
22561,9064,2025-05-16,0.0,9064.0
22489,17305,2025-06-13,0.0,17305.0
22814,4159,2025-06-07,0.0,4159.0
21520,153,2025-06-02,0.0,153.0
21982,13051,2025-05-21,0.0,13051.0
21981,2203,2025-06-06,0.0,2203.0
21967,287,2025-05-26,0.0,287.0
22615,16720,2025-05-23,0.0,16720.0
22614,18868,2025-06-14,0.0,18868.0
22095,11594,2025-05-22,0.0,11594.0
22094,7522,2025-05-16,0.0,7522.0
22966,12454,2025-05-25,0.0,12454.0
21874,3973,2025-06-12,0.0,3973.0
21873,11807,2025-05-18,0.0,11807.0
21870,13778,2025-05-16,0.0,13778.0
84050,2087,2025-05-30,0.0,2087.0
22315,1329,2025-05-23,0.0,1329.0
22667,4405,2025-05-26,0.0,4405.0
22666,3879,2025-06-03,0.0,3879.0
22665,16622,2025-05-27,0.0,16622.0
22567,16025,2025-06-09,0.0,16025.0
82600,14922,2025-05-27,0.0,14922.0
22842,6285,2025-06-09,0.0,6285.0
22494,9697,2025-05-30,0.0,9697.0
22740,3912,2025-05-30,0.0,3912.0
22825,17822,2025-06-14,0.0,17822.0
22680,5266,2025-06-12,0.0,5266.0
22797,15801,2025-06-12,0.0,15801.0
21843,4361,2025-06-12,0.0,4361.0
22118,2207,2025-05-24,0.0,2207.0
22121,10267,2025-06-07,0.0,10267.0
22119,3314,2025-05-16,0.0,3314.0
22311,5396,2025-05-16,0.0,5396.0
72817,17749,2025-05-25,0.0,17749.0
22277,2608,2025-06-01,0.0,2608.0
20867,11397,2025-05-31,0.0,11397.0
21688,15680,2025-05-19,0.0,15680.0
21694,10372,2025-06-02,0.0,10372.0
22800,13376,2025-05-29,0.0,13376.0
22801,9624,2025-05-21,0.0,9624.0
22781,4901,2025-05-19,0.0,4901.0
21466,18288,2025-06-10,0.0,18288.0
21467,9399,2025-06-09,0.0,9399.0
21471,18636,2025-05-17,0.0,18636.0
21469,14705,2025-06-12,0.0,14705.0
21524,2777,2025-06-11,0.0,2777.0
22791,7265,2025-06-02,0.0,7265.0
21690,8669,2025-05-18,0.0,8669.0
37343,1665,2025-06-02,0.0,1665.0
22088,12825,2025-06-14,0.0,12825.0
21143,14149,2025-06-06,0.0,14149.0
84944,2539,2025-05-18,0.0,2539.0
22601,5721,2025-06-07,0.0,5721.0
22600,16662,2025-06-02,0.0,16662.0
22574,16851,2025-05-17,0.0,16851.0
85199,15642,2025-06-03,0.0,15642.0
72741,2729,2025-06-08,0.0,2729.0
37495,3596,2025-06-07,0.0,3596.0
22171,6836,2025-06-09,0.0,6836.0
85067,17236,2025-05-18,0.0,17236.0
48184,12528,2025-06-04,0.0,12528.0
48138,6174,2025-06-05,0.0,6174.0
85019,9857,2025-05-28,0.0,9857.0
20902,11829,2025-05-18,0.0,11829.0
21429,8579,2025-05-29,0.0,8579.0
22355,19797,2025-06-07,0.0,19797.0
21579,10316,2025-05-21,0.0,10316.0
21576,10310,2025-05-20,0.0,10310.0
22493,8462,2025-05-20,0.0,8462.0
21833,14461,2025-05-18,0.0,14461.0
85135,13318,2025-06-04,0.0,13318.0
85136,326,2025-05-25,0.0,326.0
21055,18882,2025-05-16,0.0,18882.0
21056,12604,2025-05-22,0.0,12604.0
C2,12077,2025-05-26,0.0,12077.0
21928,649,2025-06-14,0.0,649.0
20711,6544,2025-05-16,0.0,6544.0
21773,1825,2025-05-24,0.0,1825.0
21774,19765,2025-05-16,0.0,19765.0
21787,13784,2025-06-05,0.0,13784.0
21801,3505,2025-06-02,0.0,3505.0
21802,4165,2025-05-26,0.0,4165.0
21803,17401,2025-06-01,0.0,17401.0
21809,10867,2025-05-30,0.0,10867.0
21821,16645,2025-06-08,0.0,16645.0
21822,19124,2025-05-24,0.0,19124.0
21851,4959,2025-06-12,0.0,4959.0
21879,5757,2025-06-09,0.0,5757.0
21884,11953,2025-05-20,0.0,11953.0
21888,5735,2025-05-31,0.0,5735.0
21911,6807,2025-05-27,0.0,6807.0
21922,3237,2025-05-25,0.0,3237.0
21935,9506,2025-06-03,0.0,9506.0
21942,18958,2025-05-18,0.0,18958.0
21944,16214,2025-05-21,0.0,16214.0
21949,10364,2025-06-13,0.0,10364.0
21990,4002,2025-06-08,0.0,4002.0
21991,17862,2025-06-01,0.0,17862.0
21993,19890,2025-05-20,0.0,19890.0
22037,3050,2025-06-02,0.0,3050.0
22043,11129,2025-05-23,0.0,11129.0
22065,3558,2025-06-05,0.0,3558.0
22067,225,2025-05-30,0.0,225.0
22069,19648,2025-05-22,0.0,19648.0
22071,972,2025-05-22,0.0,972.0
22076,6490,2025-05-22,0.0,6490.0
22080,16438,2025-05-26,0.0,16438.0
22081,16461,2025-06-04,0.0,16461.0
22090,4165,2025-05-27,0.0,4165.0
22134,7246,2025-06-02,0.0,7246.0
22135,10485,2025-05-23,0.0,10485.0
22154,6870,2025-05-27,0.0,6870.0
22155,4903,2025-05-27,0.0,4903.0
22156,6901,2025-05-22,0.0,6901.0
22161,7853,2025-06-13,0.0,7853.0
22162,19230,2025-05-29,0.0,19230.0
22169,8975,2025-06-13,0.0,8975.0
22182,5047,2025-05-25,0.0,5047.0
22190,10522,2025-06-13,0.0,10522.0
22203,15887,2025-06-13,0.0,15887.0
22207,9650,2025-06-03,0.0,9650.0
22265,5482,2025-06-11,0.0,5482.0
22276,2406,2025-05-30,0.0,2406.0
22299,16496,2025-06-10,0.0,16496.0
22300,19642,2025-06-04,0.0,19642.0
22301,3348,2025-06-04,0.0,3348.0
22309,6000,2025-06-11,0.0,6000.0
22314,15620,2025-06-07,0.0,15620.0
22335,19056,2025-05-23,0.0,19056.0
22336,14080,2025-06-04,0.0,14080.0
22345,7261,2025-05-26,0.0,7261.0
22348,4080,2025-06-14,0.0,4080.0
22356,4973,2025-05-26,0.0,4973.0
22359,7592,2025-06-02,0.0,7592.0
22361,4605,2025-06-08,0.0,4605.0
22375,8376,2025-06-02,0.0,8376.0
22378,18752,2025-05-28,0.0,18752.0
22380,7737,2025-05-31,0.0,7737.0
22394,14085,2025-05-29,0.0,14085.0
22396,9489,2025-06-03,0.0,9489.0
22419,13456,2025-06-08,0.0,13456.0
22422,11477,2025-05-16,0.0,11477.0
22430,7864,2025-05-30,0.0,7864.0
22432,6714,2025-05-21,0.0,6714.0
22437,1606,2025-05-20,0.0,1606.0
22471,17618,2025-06-09,0.0,17618.0
22476,18610,2025-06-14,0.0,18610.0
22477,9298,2025-05-30,0.0,9298.0
22478,9926,2025-06-11,0.0,9926.0
22479,8410,2025-06-08,0.0,8410.0
22497,16918,2025-06-10,0.0,16918.0
22515,4798,2025-06-05,0.0,4798.0
22517,16531,2025-06-13,0.0,16531.0
22519,19829,2025-05-28,0.0,19829.0
22545,3711,2025-05-22,0.0,3711.0
22550,8061,2025-06-07,0.0,8061.0
22560,4417,2025-06-14,0.0,4417.0
22589,5840,2025-06-12,0.0,5840.0
22605,19732,2025-05-23,0.0,19732.0
22639,18150,2025-06-10,0.0,18150.0
22669,3960,2025-06-02,0.0,3960.0
22675,4865,2025-05-22,0.0,4865.0
22734,10587,2025-06-12,0.0,10587.0
22741,13691,2025-06-13,0.0,13691.0
22755,745,2025-05-19,0.0,745.0
22757,1739,2025-05-28,0.0,1739.0
22758,12085,2025-06-12,0.0,12085.0
22769,7205,2025-06-02,0.0,7205.0
22792,12567,2025-05-20,0.0,12567.0
22816,5668,2025-05-20,0.0,5668.0
22818,12388,2025-06-14,0.0,12388.0
22822,12374,2025-06-12,0.0,12374.0
22844,3479,2025-05-17,0.0,3479.0
22847,18360,2025-05-20,0.0,18360.0
22862,13884,2025-05-22,0.0,13884.0
22876,19130,2025-05-21,0.0,19130.0
22928,13224,2025-05-28,0.0,13224.0
22948,13367,2025-06-08,0.0,13367.0
22949,7975,2025-05-24,0.0,7975.0
22976,6557,2025-06-08,0.0,6557.0
35095,19811,2025-06-14,0.0,19811.0
35471,6791,2025-05-26,0.0,6791.0
35598,16141,2025-06-08,0.0,16141.0
35599,7031,2025-05-23,0.0,7031.0
35610,13314,2025-06-10,0.0,13314.0
35818,2466,2025-05-27,0.0,2466.0
35957,14755,2025-06-14,0.0,14755.0
35961,735,2025-06-05,0.0,735.0
35971,12473,2025-05-18,0.0,12473.0
37449,17764,2025-06-03,0.0,17764.0
37476,17772,2025-06-04,0.0,17772.0
47559,14229,2025-06-09,0.0,14229.0
47591,10919,2025-05-22,0.0,10919.0
47593,11084,2025-06-09,0.0,11084.0
48188,4202,2025-06-08,0.0,4202.0
71459,9138,2025-05-16,0.0,9138.0
72586,3898,2025-05-21,0.0,3898.0
72799,4947,2025-05-25,0.0,4947.0
72807,3739,2025-05-24,0.0,3739.0
72816,17706,2025-06-05,0.0,17706.0
79030,3855,2025-06-08,0.0,3855.0
82551,2824,2025-06-05,0.0,2824.0
82583,19264,2025-06-12,0.0,19264.0
82613,5271,2025-05-18,0.0,5271.0
84031,15140,2025-06-04,0.0,15140.0
84086,678,2025-05-18,0.0,678.0
84279,3453,2025-05-29,0.0,3453.0
85015,2693,2025-06-05,0.0,2693.0
85016,455,2025-06-09,0.0,455.0
85017,10870,2025-06-03,0.0,10870.0
85032,5351,2025-05-24,0.0,5351.0
85039,7764,2025-06-03,0.0,7764.0
85048,13287,2025-06-08,0.0,13287.0
85064,7570,2025-05-17,0.0,7570.0
85127,13538,2025-06-05,0.0,13538.0
85129,6106,2025-06-04,0.0,6106.0
85131,13150,2025-06-06,0.0,13150.0
85132,2832,2025-05-19,0.0,2832.0
85176,18040,2025-06-08,0.0,18040.0
85177,5890,2025-06-07,0.0,5890.0
85178,7869,2025-05-23,0.0,7869.0
85186,3756,2025-06-10,0.0,3756.0
85232,11931,2025-05-23,0.0,11931.0
90003,7257,2025-05-27,0.0,7257.0
90018,15911,2025-05-20,0.0,15911.0
90022,7656,2025-06-08,0.0,7656.0
90071,1683,2025-05-25,0.0,1683.0
90099,14719,2025-06-04,0.0,14719.0
90116,13306,2025-06-04,0.0,13306.0
90120,13458,2025-06-07,0.0,13458.0
90161,17253,2025-05-20,0.0,17253.0
90190,11731,2025-06-07,0.0,11731.0
90194,8204,2025-06-09,0.0,8204.0
90209,9890,2025-06-03,0.0,9890.0
90214,13098,2025-06-12,0.0,13098.0
DOT,15143,2025-06-10,0.0,15143.0
84534,19101,2025-05-29,0.0,19101.0
84535,18742,2025-06-10,0.0,18742.0
84536,139,2025-05-28,0.0,139.0
84580,15509,2025-05-26,0.0,15509.0
84581,14278,2025-06-04,0.0,14278.0
84598,2890,2025-06-11,0.0,2890.0
84912,15848,2025-06-13,0.0,15848.0
84913,9537,2025-06-11,0.0,9537.0
84923,15286,2025-05-17,0.0,15286.0
84946,6136,2025-05-18,0.0,6136.0
84988,17089,2025-05-27,0.0,17089.0
20856,7955,2025-05-30,0.0,7955.0
20854,8310,2025-06-09,0.0,8310.0
21218,551,2025-05-31,0.0,551.0
22845,8830,2025-05-24,0.0,8830.0
11001,17101,2025-05-20,0.0,17101.0
16236,14989,2025-06-14,0.0,14989.0
17003,13910,2025-06-01,0.0,13910.0
17011,12276,2025-05-25,0.0,12276.0
17012,18235,2025-05-25,0.0,18235.0
17129,17601,2025-06-14,0.0,17601.0
18098,11016,2025-06-01,0.0,11016.0
20622,338,2025-06-06,0.0,338.0
20658,657,2025-05-21,0.0,657.0
20662,8506,2025-05-21,0.0,8506.0
20676,12993,2025-06-12,0.0,12993.0
20684,18512,2025-06-09,0.0,18512.0
20719,12790,2025-05-19,0.0,12790.0
20724,14839,2025-05-25,0.0,14839.0
20733,10920,2025-06-11,0.0,10920.0
20735,2843,2025-05-20,0.0,2843.0
20770,19581,2025-06-10,0.0,19581.0
20835,7826,2025-06-13,0.0,7826.0
20839,9836,2025-05-24,0.0,9836.0
20840,4591,2025-05-23,0.0,4591.0
20956,17790,2025-06-06,0.0,17790.0
20969,4400,2025-06-12,0.0,4400.0
20971,10218,2025-06-10,0.0,10218.0
20975,11539,2025-06-14,0.0,11539.0
20981,1595,2025-05-24,0.0,1595.0
20996,5695,2025-05-22,0.0,5695.0
21000,8904,2025-06-06,0.0,8904.0
21012,15740,2025-05-28,0.0,15740.0
21069,11444,2025-06-04,0.0,11444.0
21070,4197,2025-05-17,0.0,4197.0
21147,10311,2025-06-03,0.0,10311.0
21158,9048,2025-06-09,0.0,9048.0
21165,13977,2025-05-31,0.0,13977.0
21174,15470,2025-06-02,0.0,15470.0
21189,19595,2025-05-23,0.0,19595.0
21191,3645,2025-05-25,0.0,3645.0
21195,4357,2025-06-04,0.0,4357.0
21207,10731,2025-05-27,0.0,10731.0
21216,3742,2025-05-26,0.0,3742.0
21217,8246,2025-06-09,0.0,8246.0
21231,10413,2025-06-05,0.0,10413.0
21238,864,2025-06-04,0.0,864.0
21249,16381,2025-05-19,0.0,16381.0
21262,3439,2025-06-09,0.0,3439.0
21313,18767,2025-05-22,0.0,18767.0
21349,4401,2025-05-29,0.0,4401.0
21352,17270,2025-05-29,0.0,17270.0
21354,9994,2025-05-17,0.0,9994.0
21365,17109,2025-05-30,0.0,17109.0
21366,15426,2025-05-30,0.0,15426.0
21369,2786,2025-05-23,0.0,2786.0
21372,11485,2025-05-20,0.0,11485.0
21385,16981,2025-06-10,0.0,16981.0
21407,8568,2025-05-30,0.0,8568.0
21408,1637,2025-05-22,0.0,1637.0
21507,5704,2025-05-22,0.0,5704.0
21563,12703,2025-05-23,0.0,12703.0
21564,3984,2025-06-03,0.0,3984.0
21634,13895,2025-05-19,0.0,13895.0
21641,13609,2025-06-04,0.0,13609.0
21679,5229,2025-06-03,0.0,5229.0
21703,9695,2025-06-09,0.0,9695.0
21704,2056,2025-05-22,0.0,2056.0
21721,17559,2025-06-06,0.0,17559.0
21722,10602,2025-05-31,0.0,10602.0
21758,13765,2025-06-07,0.0,13765.0
21134,13233,2025-06-06,0.0,13233.0
22145,2657,2025-06-14,0.0,2657.0
37509,6256,2025-06-14,0.0,6256.0
22892,19722,2025-05-21,0.0,19722.0
22245,1694,2025-06-10,0.0,1694.0
20957,7336,2025-06-10,0.0,7336.0
85226,18446,2025-05-20,0.0,18446.0
85044,9167,2025-05-22,0.0,9167.0
79144,8555,2025-05-30,0.0,8555.0
22482,11289,2025-05-31,0.0,11289.0
21917,13567,2025-05-29,0.0,13567.0
20950,12525,2025-05-25,0.0,12525.0
37461,5972,2025-05-20,0.0,5972.0
84670,7063,2025-05-25,0.0,7063.0
20697,10655,2025-06-12,0.0,10655.0
22599,3093,2025-06-03,0.0,3093.0
22597,13469,2025-06-03,0.0,13469.0
21495,4149,2025-05-30,0.0,4149.0
84920,15513,2025-05-28,0.0,15513.0
22953,7065,2025-06-08,0.0,7065.0
84508,3420,2025-06-01,0.0,3420.0
21670,3188,2025-05-22,0.0,3188.0
22786,19377,2025-06-13,0.0,19377.0
22212,6863,2025-05-22,0.0,6863.0
22678,14005,2025-05-26,0.0,14005.0
22686,17251,2025-05-22,0.0,17251.0
84685,11596,2025-06-04,0.0,11596.0
20616,5176,2025-05-24,0.0,5176.0
22753,11700,2025-05-26,0.0,11700.0
79066,4807,2025-05-29,0.0,4807.0
22794,2665,2025-06-02,0.0,2665.0
22592,939,2025-05-16,0.0,939.0
84352,14983,2025-05-27,0.0,14983.0
22795,1100,2025-05-16,0.0,1100.0
22278,10376,2025-05-23,0.0,10376.0
22802,13610,2025-05-17,0.0,13610.0
84884,15841,2025-06-13,0.0,15841.0
51014,7040,2025-05-31,0.0,7040.0
22366,12004,2025-05-26,0.0,12004.0
48111,8439,2025-06-07,0.0,8439.0
22846,1217,2025-05-21,0.0,1217.0
22402,12076,2025-06-13,0.0,12076.0
22400,17083,2025-05-27,0.0,17083.0
22399,17801,2025-06-09,0.0,17801.0
79302,19716,2025-05-20,0.0,19716.0
37446,4870,2025-05-28,0.0,4870.0
22313,9618,2025-06-13,0.0,9618.0
21181,18718,2025-05-27,0.0,18718.0
21818,3708,2025-05-29,0.0,3708.0
21668,2938,2025-05-25,0.0,2938.0
21462,8782,2025-05-26,0.0,8782.0
22496,19151,2025-06-12,0.0,19151.0
84870,16865,2025-05-25,0.0,16865.0
22765,2657,2025-06-07,0.0,2657.0
21351,2248,2025-05-26,0.0,2248.0
22581,19881,2025-06-04,0.0,19881.0
22579,17204,2025-05-17,0.0,17204.0
22572,4973,2025-06-05,0.0,4973.0
22640,1816,2025-05-17,0.0,1816.0
22641,16838,2025-06-14,0.0,16838.0
22638,1419,2025-06-03,0.0,1419.0
22576,7648,2025-06-11,0.0,7648.0
21817,3583,2025-05-27,0.0,3583.0
21813,14105,2025-06-14,0.0,14105.0
21808,18155,2025-06-04,0.0,18155.0
21014,7681,2025-05-24,0.0,7681.0
21018,8730,2025-05-19,0.0,8730.0
22946,6486,2025-06-05,0.0,6486.0
M,15247,2025-05-22,0.0,15247.0
22660,15596,2025-06-07,0.0,15596.0
21761,16266,2025-06-02,0.0,16266.0
21781,18299,2025-06-12,0.0,18299.0
22696,7357,2025-06-04,0.0,7357.0
84360,1922,2025-05-30,0.0,1922.0
35954,19244,2025-05-16,0.0,19244.0
84760,16904,2025-06-13,0.0,16904.0
85045,6499,2025-06-11,0.0,6499.0
22578,11444,2025-05-31,0.0,11444.0
22855,16785,2025-05-26,0.0,16785.0
21864,13948,2025-06-07,0.0,13948.0
85174,14932,2025-05-19,0.0,14932.0
82615,15346,2025-05-20,0.0,15346.0
85038,9675,2025-06-10,0.0,9675.0
22965,3715,2025-05-28,0.0,3715.0
21374,559,2025-05-23,0.0,559.0
21509,18468,2025-05-30,0.0,18468.0
22025,4506,2025-06-08,0.0,4506.0
22725,4808,2025-05-21,0.0,4808.0
37448,16787,2025-05-18,0.0,16787.0
22421,8487,2025-05-21,0.0,8487.0
21136,5573,2025-05-24,0.0,5573.0
71477,132,2025-05-22,0.0,132.0
22030,9564,2025-06-05,0.0,9564.0
21789,12083,2025-05-20,0.0,12083.0
21629,15009,2025-06-10,0.0,15009.0
21850,7593,2025-06-03,0.0,7593.0
20978,9115,2025-05-31,0.0,9115.0
20768,7263,2025-05-22,0.0,7263.0
20780,1574,2025-05-22,0.0,1574.0
21398,762,2025-06-08,0.0,762.0
21643,4892,2025-05-26,0.0,4892.0
21620,19416,2025-05-24,0.0,19416.0
22260,10261,2025-05-27,0.0,10261.0
22136,10986,2025-06-09,0.0,10986.0
10135,14663,2025-05-17,0.0,14663.0
16168,3828,2025-06-03,0.0,3828.0
17014,494,2025-05-19,0.0,494.0
17084,2753,2025-05-30,0.0,2753.0
20617,16716,2025-05-23,0.0,16716.0
20619,2857,2025-05-17,0.0,2857.0
20653,12489,2025-05-27,0.0,12489.0
20681,1093,2025-05-29,0.0,1093.0
20682,7545,2025-06-13,0.0,7545.0
20696,14346,2025-05-26,0.0,14346.0
20699,4006,2025-05-23,0.0,4006.0
20700,10715,2025-05-25,0.0,10715.0
20718,7858,2025-06-06,0.0,7858.0
20752,9026,2025-06-14,0.0,9026.0
20761,9674,2025-05-16,0.0,9674.0
20846,880,2025-06-13,0.0,880.0
20931,19811,2025-05-25,0.0,19811.0
21002,17451,2025-05-22,0.0,17451.0
21015,5065,2025-06-09,0.0,5065.0
21067,938,2025-06-02,0.0,938.0
21109,12324,2025-05-28,0.0,12324.0
21110,10886,2025-05-20,0.0,10886.0
21128,15304,2025-05-22,0.0,15304.0
21164,18257,2025-05-19,0.0,18257.0
21188,2678,2025-06-13,0.0,2678.0
21208,3420,2025-05-28,0.0,3420.0
21220,4214,2025-05-28,0.0,4214.0
21272,7194,2025-05-27,0.0,7194.0
21279,18949,2025-06-03,0.0,18949.0
21281,15646,2025-05-19,0.0,15646.0
21288,11519,2025-06-03,0.0,11519.0
21356,17141,2025-06-12,0.0,17141.0
21439,5902,2025-05-18,0.0,5902.0
21447,6834,2025-06-05,0.0,6834.0
21537,747,2025-06-06,0.0,747.0
21547,3378,2025-05-23,0.0,3378.0
21594,9815,2025-06-09,0.0,9815.0
21638,11988,2025-05-22,0.0,11988.0
21648,5208,2025-06-09,0.0,5208.0
21656,16895,2025-05-20,0.0,16895.0
21671,10882,2025-05-29,0.0,10882.0
21684,2620,2025-06-10,0.0,2620.0
21698,18444,2025-05-21,0.0,18444.0
21700,15699,2025-06-07,0.0,15699.0
21745,2685,2025-05-17,0.0,2685.0
21775,5726,2025-05-27,0.0,5726.0
21820,11487,2025-06-04,0.0,11487.0
21830,17697,2025-06-07,0.0,17697.0
21846,8787,2025-05-21,0.0,8787.0
21868,19715,2025-05-26,0.0,19715.0
21875,6869,2025-06-04,0.0,6869.0
21896,13121,2025-05-29,0.0,13121.0
21899,4610,2025-06-08,0.0,4610.0
21906,343,2025-05-21,0.0,343.0
21908,13573,2025-05-16,0.0,13573.0
21974,10749,2025-06-08,0.0,10749.0
22078,8996,2025-06-10,0.0,8996.0
22084,11639,2025-05-25,0.0,11639.0
22091,4249,2025-06-11,0.0,4249.0
22124,13705,2025-06-07,0.0,13705.0
22165,13402,2025-05-27,0.0,13402.0
22184,5533,2025-06-06,0.0,5533.0
22208,18501,2025-06-07,0.0,18501.0
22246,8782,2025-05-29,0.0,8782.0
22283,2159,2025-06-04,0.0,2159.0
22304,19734,2025-06-07,0.0,19734.0
22308,12328,2025-05-17,0.0,12328.0
22317,17585,2025-05-25,0.0,17585.0
22324,16461,2025-06-06,0.0,16461.0
22325,9363,2025-06-05,0.0,9363.0
22331,19971,2025-05-31,0.0,19971.0
22342,17889,2025-06-09,0.0,17889.0
22350,1679,2025-06-06,0.0,1679.0
22393,1447,2025-05-23,0.0,1447.0
22405,5072,2025-05-18,0.0,5072.0
22409,1610,2025-06-12,0.0,1610.0
22420,4839,2025-06-07,0.0,4839.0
22425,10368,2025-05-31,0.0,10368.0
22458,2339,2025-06-05,0.0,2339.0
22459,1669,2025-06-02,0.0,1669.0
22499,4186,2025-06-13,0.0,4186.0
22503,7196,2025-05-18,0.0,7196.0
22536,5208,2025-05-20,0.0,5208.0
22586,7175,2025-05-27,0.0,7175.0
22602,13465,2025-06-12,0.0,13465.0
22649,1554,2025-06-05,0.0,1554.0
22668,7111,2025-05-19,0.0,7111.0
22673,2917,2025-06-07,0.0,2917.0
22692,430,2025-05-19,0.0,430.0
22746,11839,2025-06-09,0.0,11839.0
22747,11511,2025-06-11,0.0,11511.0
22756,405,2025-06-09,0.0,405.0
22788,6695,2025-06-10,0.0,6695.0
22831,13372,2025-05-21,0.0,13372.0
22841,8099,2025-06-01,0.0,8099.0
22863,4406,2025-05-17,0.0,4406.0
22870,6132,2025-05-28,0.0,6132.0
22890,13830,2025-06-08,0.0,13830.0
22897,14698,2025-06-14,0.0,14698.0
22898,10968,2025-05-29,0.0,10968.0
22944,2458,2025-06-14,0.0,2458.0
22977,2037,2025-06-11,0.0,2037.0
35637,16312,2025-05-22,0.0,16312.0
35916,2688,2025-05-29,0.0,2688.0
35964,19266,2025-05-20,0.0,19266.0
35965,7707,2025-06-07,0.0,7707.0
35967,17929,2025-06-13,0.0,17929.0
37450,7588,2025-06-07,0.0,7588.0
37491,13240,2025-06-02,0.0,13240.0
46775,6152,2025-06-11,0.0,6152.0
46776,15240,2025-05-17,0.0,15240.0
47566,14660,2025-06-09,0.0,14660.0
47567,5700,2025-05-17,0.0,5700.0
47590,16712,2025-05-29,0.0,16712.0
47594,14539,2025-05-26,0.0,14539.0
70006,4911,2025-05-24,0.0,4911.0
71496,4214,2025-06-04,0.0,4214.0
72134,3918,2025-06-10,0.0,3918.0
79067,19828,2025-05-19,0.0,19828.0
82582,4369,2025-05-30,0.0,4369.0
82599,2508,2025-06-07,0.0,2508.0
82616,5567,2025-05-18,0.0,5567.0
84459,9563,2025-06-10,0.0,9563.0
84520,15350,2025-06-06,0.0,15350.0
84559,13745,2025-05-18,0.0,13745.0
84609,15614,2025-05-25,0.0,15614.0
84659,7100,2025-05-24,0.0,7100.0
84663,6816,2025-06-09,0.0,6816.0
84828,4357,2025-06-10,0.0,4357.0
84856,5130,2025-06-14,0.0,5130.0
84915,19564,2025-05-16,0.0,19564.0
84950,4140,2025-06-07,0.0,4140.0
84976,4454,2025-06-10,0.0,4454.0
85008,18894,2025-05-18,0.0,18894.0
85040,8579,2025-06-05,0.0,8579.0
85053,1665,2025-05-31,0.0,1665.0
85170,2062,2025-06-13,0.0,2062.0
85212,2929,2025-06-02,0.0,2929.0
85227,12469,2025-06-01,0.0,12469.0
90013,7941,2025-06-04,0.0,7941.0
90019,3405,2025-05-22,0.0,3405.0
90024,5115,2025-05-30,0.0,5115.0
90036,15700,2025-05-21,0.0,15700.0
90040,15798,2025-05-21,0.0,15798.0
90051,11040,2025-05-16,0.0,11040.0
90054,11581,2025-06-01,0.0,11581.0
90077,8060,2025-06-13,0.0,8060.0
90124,12092,2025-06-13,0.0,12092.0
90134,401,2025-06-02,0.0,401.0
90138,10717,2025-06-12,0.0,10717.0
90166,10531,2025-06-10,0.0,10531.0
90173,12305,2025-06-11,0.0,12305.0
90177,19367,2025-05-21,0.0,19367.0
90181,19163,2025-06-06,0.0,19163.0
90192,13227,2025-05-20,0.0,13227.0
90206,3864,2025-05-26,0.0,3864.0
90211,870,2025-06-08,0.0,870.0
20970,1169,2025-06-13,0.0,1169.0
84658,7562,2025-06-05,0.0,7562.0
22448,8172,2025-05-16,0.0,8172.0
22447,13710,2025-05-27,0.0,13710.0
22446,14346,2025-06-13,0.0,14346.0
20665,13852,2025-05-27,0.0,13852.0
21472,4794,2025-05-25,0.0,4794.0
21877,6929,2025-06-08,0.0,6929.0
22524,13058,2025-06-05,0.0,13058.0
20765,3407,2025-05-28,0.0,3407.0
21624,3563,2025-06-13,0.0,3563.0
84926,17822,2025-06-02,0.0,17822.0
72803,19942,2025-06-01,0.0,19942.0
40001,12475,2025-05-19,0.0,12475.0
21709,11063,2025-05-27,0.0,11063.0
22220,15032,2025-06-11,0.0,15032.0
85034,11641,2025-06-05,0.0,11641.0
72798,2129,2025-05-30,0.0,2129.0
35271,12753,2025-06-06,0.0,12753.0
21380,13411,2025-06-05,0.0,13411.0
21221,12563,2025-05-28,0.0,12563.0
20755,2429,2025-06-02,0.0,2429.0
21421,2847,2025-05-28,0.0,2847.0
21422,14418,2025-05-23,0.0,14418.0
22617,1669,2025-06-14,0.0,1669.0
21364,13385,2025-05-18,0.0,13385.0
21042,18219,2025-05-26,0.0,18219.0
